person,personLabel,country,countryLabel,genderLabel,wikipediaArticle
http://www.wikidata.org/entity/Q25439113,Kailash Chandra,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q25443436,Gaurang G. Gowande,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q27557157,Thiruvengadam Venkatesan,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q27688663,P.K. Bandyopadhyay,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q28053656,Gudasalamani Ravikanth,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q28053673,Neelavara Anantharam Aravind,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q28363013,Sudhanshu Dixit,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q28792013,Anwesha Bohler,http://www.wikidata.org/entity/Q668,India,female,
http://www.wikidata.org/entity/Q29029083,Rashmi Shetty,http://www.wikidata.org/entity/Q668,India,female,
http://www.wikidata.org/entity/Q29886656,Kapuli Gani Mohamed Thameemul Ansari,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q29971602,Niladri B. Kar,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q29971629,Abhijit Das,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q30002211,Alpha Tom Kodamullil,http://www.wikidata.org/entity/Q668,India,female,
http://www.wikidata.org/entity/Q30233746,Suvarna Devi,http://www.wikidata.org/entity/Q668,India,female,
http://www.wikidata.org/entity/Q30506208,Prachi Jain,http://www.wikidata.org/entity/Q668,India,female,
http://www.wikidata.org/entity/Q30506542,Ritesh Agarwal,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q34047518,Punyasloke Bhadury,http://www.wikidata.org/entity/Q668,India,,
http://www.wikidata.org/entity/Q35705350,Mathew Varghese,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q36695943,Vadakkoot Sankaran Hareesh,http://www.wikidata.org/entity/Q668,India,,
http://www.wikidata.org/entity/Q37378021,Ghanshyam Swarup,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q38016641,Swapnil Gosavi,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q38798873,Rajnish Kumar Chaturvedi,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q39061616,Preet Singh,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q39664700,Anirvan Chatterjee,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q40062101,Tarun Gupta,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q40186017,Shantanu Joshi,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q41154583,Stuti Rai,http://www.wikidata.org/entity/Q668,India,,
http://www.wikidata.org/entity/Q41447304,Harpreet Singh,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q41816046,Preeti Shanbag,http://www.wikidata.org/entity/Q668,India,female,
http://www.wikidata.org/entity/Q42144936,Minu Bajpai,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q42182005,Farhan J. Ahmad,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q42290793,Vivek Rai,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q42424493,Anil Kumar,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q42638614,Garima Singh,http://www.wikidata.org/entity/Q668,India,female,
http://www.wikidata.org/entity/Q42647892,Rupesh Dash,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q42761025,John Samuel,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q42877842,Nikhil R Jana,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q43062801,Usha Jha,http://www.wikidata.org/entity/Q668,India,female,
http://www.wikidata.org/entity/Q43076270,Rohit Bhargava,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q43095874,Ramesh Aggarwal,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q43272523,Sagnik Bhattacharyya,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q43370246,Sravanthi R Sinha,http://www.wikidata.org/entity/Q668,India,female,
http://www.wikidata.org/entity/Q43871108,Anindita Bhadra,http://www.wikidata.org/entity/Q668,India,female,
http://www.wikidata.org/entity/Q43999837,Diptanshu Das,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q44301193,Raveendhiran Ravinesh,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q44415407,Avishek Banik,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q46051798,Ajit Sarmah,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q46580694,Indra D. Bhatt,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q46721056,Sunanda Banerjee,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q46827569,Ghanshyam S. Chauhan,http://www.wikidata.org/entity/Q668,India,,
http://www.wikidata.org/entity/Q47079774,Dr. Piyush Dholariya,http://www.wikidata.org/entity/Q668,India,male,
